date,temp_anom,cpi,oil,pce_nom,unemploy,pop,y10,sp500,div,gold,infl,dloil,pce_real,act,unrate,dy10,ret_eq,ret_bond,ret_gold,temp_shock
1843-11-01,,,,,,,,,,18.93,,,,,,,,,,
1843-12-01,,,,,,,,,,18.93,,,,,,,,,,
1844-01-01,,,,,,,,,,18.93,,,,,,,,,,
1844-02-01,,,,,,,,,,18.93,,,,,,,,,,
1844-03-01,,,,,,,,,,18.93,,,,,,,,,,
1844-04-01,,,,,,,,,,18.93,,,,,,,,,,
1844-05-01,,,,,,,,,,18.93,,,,,,,,,,
1844-06-01,,,,,,,,,,18.93,,,,,,,,,,
1844-07-01,,,,,,,,,,18.93,,,,,,,,,,
1844-08-01,,,,,,,,,,18.93,,,,,,,,,,
1844-09-01,,,,,,,,,,18.93,,,,,,,,,,
1844-10-01,,,,,,,,,,18.93,,,,,,,,,,
1844-11-01,,,,,,,,,,18.93,,,,,,,,,,
1844-12-01,,,,,,,,,,18.93,,,,,,,,,,
1845-01-01,,,,,,,,,,18.93,,,,,,,,,,
1845-02-01,,,,,,,,,,18.93,,,,,,,,,,
1845-03-01,,,,,,,,,,18.93,,,,,,,,,,
1845-04-01,,,,,,,,,,18.93,,,,,,,,,,
1845-05-01,,,,,,,,,,18.93,,,,,,,,,,
1845-06-01,,,,,,,,,,18.93,,,,,,,,,,
1845-07-01,,,,,,,,,,18.93,,,,,,,,,,
1845-08-01,,,,,,,,,,18.93,,,,,,,,,,
1845-09-01,,,,,,,,,,18.93,,,,,,,,,,
1845-10-01,,,,,,,,,,18.93,,,,,,,,,,
1845-11-01,,,,,,,,,,18.93,,,,,,,,,,
1845-12-01,,,,,,,,,,18.93,,,,,,,,,,
1846-01-01,,,,,,,,,,18.93,,,,,,,,,,
1846-02-01,,,,,,,,,,18.93,,,,,,,,,,
1846-03-01,,,,,,,,,,18.93,,,,,,,,,,
1846-04-01,,,,,,,,,,18.93,,,,,,,,,,
1846-05-01,,,,,,,,,,18.93,,,,,,,,,,
1846-06-01,,,,,,,,,,18.93,,,,,,,,,,
1846-07-01,,,,,,,,,,18.93,,,,,,,,,,
1846-08-01,,,,,,,,,,18.93,,,,,,,,,,
1846-09-01,,,,,,,,,,18.93,,,,,,,,,,
1846-10-01,,,,,,,,,,18.93,,,,,,,,,,
1846-11-01,,,,,,,,,,18.93,,,,,,,,,,
1846-12-01,,,,,,,,,,18.93,,,,,,,,,,
1847-01-01,,,,,,,,,,18.93,,,,,,,,,,
1847-02-01,,,,,,,,,,18.93,,,,,,,,,,
1847-03-01,,,,,,,,,,18.93,,,,,,,,,,
1847-04-01,,,,,,,,,,18.93,,,,,,,,,,
1847-05-01,,,,,,,,,,18.93,,,,,,,,,,
1847-06-01,,,,,,,,,,18.93,,,,,,,,,,
1847-07-01,,,,,,,,,,18.93,,,,,,,,,,
1847-08-01,,,,,,,,,,18.93,,,,,,,,,,
1847-09-01,,,,,,,,,,18.93,,,,,,,,,,
1847-10-01,,,,,,,,,,18.93,,,,,,,,,,
1847-11-01,,,,,,,,,,18.93,,,,,,,,,,
1847-12-01,,,,,,,,,,18.93,,,,,,,,,,
1848-01-01,,,,,,,,,,18.93,,,,,,,,,,
1848-02-01,,,,,,,,,,18.93,,,,,,,,,,
1848-03-01,,,,,,,,,,18.93,,,,,,,,,,
1848-04-01,,,,,,,,,,18.93,,,,,,,,,,
1848-05-01,,,,,,,,,,18.93,,,,,,,,,,
1848-06-01,,,,,,,,,,18.93,,,,,,,,,,
1848-07-01,,,,,,,,,,18.93,,,,,,,,,,
1848-08-01,,,,,,,,,,18.93,,,,,,,,,,
1848-09-01,,,,,,,,,,18.93,,,,,,,,,,
1848-10-01,,,,,,,,,,18.93,,,,,,,,,,
1848-11-01,,,,,,,,,,18.93,,,,,,,,,,
1848-12-01,,,,,,,,,,18.93,,,,,,,,,,
1849-01-01,,,,,,,,,,18.93,,,,,,,,,,
1849-02-01,,,,,,,,,,18.93,,,,,,,,,,
1849-03-01,,,,,,,,,,18.93,,,,,,,,,,
1849-04-01,,,,,,,,,,18.93,,,,,,,,,,
1849-05-01,,,,,,,,,,18.93,,,,,,,,,,
1849-06-01,,,,,,,,,,18.93,,,,,,,,,,
1849-07-01,,,,,,,,,,18.93,,,,,,,,,,
1849-08-01,,,,,,,,,,18.93,,,,,,,,,,
1849-09-01,,,,,,,,,,18.93,,,,,,,,,,
1849-10-01,,,,,,,,,,18.93,,,,,,,,,,
1849-11-01,,,,,,,,,,18.93,,,,,,,,,,
1849-12-01,,,,,,,,,,18.93,,,,,,,,,,
1850-01-01,-0.7337,,,,,,,,,18.93,,,,,,,,,,-0.09258549620810941
1850-02-01,-0.3604,,,,,,,,,18.93,,,,,,,,,,0.2801633035416083
1850-03-01,-0.6271,,,,,,,,,18.93,,,,,,,,,,0.012912103291325971
1850-04-01,-0.6053,,,,,,,,,18.93,,,,,,,,,,0.0341609030410438
1850-05-01,-0.5315,,,,,,,,,18.93,,,,,,,,,,0.10740970279076145
1850-06-01,-0.3517,,,,,,,,,18.93,,,,,,,,,,0.2866585025404791
1850-07-01,-0.1755,,,,,,,,,18.93,,,,,,,,,,0.4623073022901968
1850-08-01,-0.2235,,,,,,,,,18.93,,,,,,,,,,0.4137561020399144
1850-09-01,-0.3938,,,,,,,,,18.93,,,,,,,,,,0.24290490178963225
1850-10-01,-0.5162,,,,,,,,,18.93,,,,,,,,,,0.11995370153934992
1850-11-01,-0.2765,,,,,,,,,18.93,,,,,,,,,,0.35910250128906757
1850-12-01,-0.3224,,,,,,,,,18.93,,,,,,,,,,0.31265130103878525
1851-01-01,-0.2656,,,,,,,,,18.93,,,,,,,,,,0.36890010078850305
1851-02-01,-0.4673,,,,,,,,,18.93,,,,,,,,,,0.16664890053822073
1851-03-01,-0.641,,,,,,,,,18.93,,,,,,,,,,-0.007602299712061611
1851-04-01,-0.5283,,,,,,,,,18.93,,,,,,,,,,0.10454650003765609
1851-05-01,-0.2218,,,,,,,,,18.93,,,,,,,,,,0.41049529978737376
1851-06-01,-0.2073,,,,,,,,,18.93,,,,,,,,,,0.4244440995370915
1851-07-01,-0.1364,,,,,,,,,18.93,,,,,,,,,,0.49479289928680925
1851-08-01,-0.1476,,,,,,,,,18.93,,,,,,,,,,0.4830416990365269
1851-09-01,-0.146,,,,,,,,,18.93,,,,,,,,,,0.48409049878624455
1851-10-01,-0.0453,,,,,,,,,18.93,,,,,,,,,,0.5842392985359622
1851-11-01,-0.1077,,,,,,,,,18.93,,,,,,,,,,0.52128809828568
1851-12-01,-0.2479,,,,,,,,,18.93,,,,,,,,,,0.3805368980353977
1852-01-01,-0.3459,,,,,,,,,18.93,,,,,,,,,,0.2819856977851154
1852-02-01,-0.4964,,,,,,,,,18.93,,,,,,,,,,0.13093449753483305
1852-03-01,-0.5669,,,,,,,,,18.93,,,,,,,,,,0.059883297284550885
1852-04-01,-0.5746,,,,,,,,,18.93,,,,,,,,,,0.05163209703426852
1852-05-01,-0.1126,,,,,,,,,18.93,,,,,,,,,,0.5130808967839862
1852-06-01,-0.0772,,,,,,,,,18.93,,,,,,,,,,0.5479296965337038
1852-07-01,0.009,,,,,,,,,18.93,,,,,,,,,,0.6335784962834216
1852-08-01,-0.149,,,,,,,,,18.93,,,,,,,,,,0.4750272960331393
1852-09-01,-0.0064,,,,,,,,,18.93,,,,,,,,,,0.617076095782857
1852-10-01,-0.1576,,,,,,,,,18.93,,,,,,,,,,0.4653248955325747
1852-11-01,-0.2752,,,,,,,,,18.93,,,,,,,,,,0.34717369528229236
1852-12-01,0.0643,,,,,,,,,18.93,,,,,,,,,,0.6861224950320102
1853-01-01,-0.2042,,,,,,,,,18.93,,,,,,,,,,0.41707129478172783
1853-02-01,-0.3986,,,,,,,,,18.93,,,,,,,,,,0.2221200945314455
1853-03-01,-0.2726,,,,,,,,,18.93,,,,,,,,,,0.34756889428116317
1853-04-01,-0.4011,,,,,,,,,18.93,,,,,,,,,,0.21851769403088084
1853-05-01,-0.2701,,,,,,,,,18.93,,,,,,,,,,0.34896649378059863
1853-06-01,-0.1243,,,,,,,,,18.93,,,,,,,,,,0.49421529353031635
1853-07-01,-0.0719,,,,,,,,,18.93,,,,,,,,,,0.546064093280034
1853-08-01,-0.0398,,,,,,,,,18.93,,,,,,,,,,0.5776128930297517
1853-09-01,-0.2664,,,,,,,,,18.93,,,,,,,,,,0.3504616927794693
1853-10-01,-0.3728,,,,,,,,,18.93,,,,,,,,,,0.2435104925291871
1853-11-01,-0.4008,,,,,,,,,18.93,,,,,,,,,,0.2149592922789048
1853-12-01,-0.3256,,,,,,,,,18.93,,,,,,,,,,0.2896080920286225
1854-01-01,-0.4025,,,,,,,,,18.93,,,,,,,,,,0.21215689177834013
1854-02-01,-0.3916,,,,,,,,,18.93,,,,,,,,,,0.22250569152805783
1854-03-01,-0.2471,,,,,,,,,18.93,,,,,,,,,,0.36645449127777563
1854-04-01,-0.327,,,,,,,,,18.93,,,,,,,,,,0.2860032910274933
1854-05-01,-0.2774,,,,,,,,,18.93,,,,,,,,,,0.335052090777211
1854-06-01,-0.3021,,,,,,,,,18.93,,,,,,,,,,0.30980089052692866
1854-07-01,-0.1619,,,,,,,,,18.93,,,,,,,,,,0.44944969027664644
1854-08-01,-0.2326,,,,,,,,,18.93,,,,,,,,,,0.3781984900263641
1854-09-01,-0.2158,,,,,,,,,18.93,,,,,,,,,,0.3944472897760818
1854-10-01,-0.0993,,,,,,,,,18.93,,,,,,,,,,0.5103960895257995
1854-11-01,-0.4121,,,,,,,,,18.93,,,,,,,,,,0.1970448892755171
1854-12-01,-0.4537,,,,,,,,,18.93,,,,,,,,,,0.15489368902523493
1855-01-01,-0.1703,,,,,,,,,18.93,,,,,,,,,,0.4377424887749526
1855-02-01,-0.3129,,,,,,,,,18.93,,,,,,,,,,0.29459128852467026
1855-03-01,-0.3449,,,,,,,,,18.93,,,,,,,,,,0.26204008827438796
1855-04-01,-0.2106,,,,,,,,,18.93,,,,,,,,,,0.3957888880241057
1855-05-01,-0.3684,,,,,,,,,18.93,,,,,,,,,,0.2374376877738234
1855-06-01,-0.333,,,,,,,,,18.93,,,,,,,,,,0.27228648752354107
1855-07-01,-0.3146,,,,,,,,,18.93,,,,,,,,,,0.29013528727325877
1855-08-01,-0.2018,,,,,,,,,18.93,,,,,,,,,,0.40238408702297646
1855-09-01,-0.2586,,,,,,,,,18.93,,,,,,,,,,0.3450328867726942
1855-10-01,-0.2,,,,,,,,,18.93,,,,,,,,,,0.4030816865224119
1855-11-01,-0.3738,,,,,,,,,18.93,,,,,,,,,,0.22873048627212955
1855-12-01,-0.4077,,,,,,,,,18.93,,,,,,,,,,0.19427928602184724
1856-01-01,-0.0828,,,,,,,,,18.93,,,,,,,,,,0.5186280857715649
1856-02-01,-0.3472,,,,,,,,,18.93,,,,,,,,,,0.2536768855212827
1856-03-01,-0.3712,,,,,,,,,18.93,,,,,,,,,,0.2291256852710004
1856-04-01,-0.3145,,,,,,,,,18.93,,,,,,,,,,0.28527448502071806
1856-05-01,-0.2925,,,,,,,,,18.93,,,,,,,,,,0.30672328477043576
1856-06-01,-0.2252,,,,,,,,,18.93,,,,,,,,,,0.3734720845201534
1856-07-01,-0.2229,,,,,,,,,18.93,,,,,,,,,,0.3752208842698712
1856-08-01,-0.2486,,,,,,,,,18.93,,,,,,,,,,0.3489696840195889
1856-09-01,-0.4018,,,,,,,,,18.93,,,,,,,,,,0.19521848376930656
1856-10-01,-0.446,,,,,,,,,18.93,,,,,,,,,,0.15046728351902422
1856-11-01,-0.5613,,,,,,,,,18.93,,,,,,,,,,0.03461608326874199
1856-12-01,-0.4231,,,,,,,,,18.93,,,,,,,,,,0.1722648830184597
1857-01-01,-0.4943,,,,,,,,,18.93,,,,,,,,,,0.10051368276817735
1857-02-01,-0.4419,,,,,,,,,18.93,,,,,,,,,,0.15236248251789503
1857-03-01,-0.4883,,,,,,,,,18.93,,,,,,,,,,0.1054112822676127
1857-04-01,-0.6748,,,,,,,,,18.93,,,,,,,,,,-0.08163991798266945
1857-05-01,-0.6539,,,,,,,,,18.93,,,,,,,,,,-0.06129111823295186
1857-06-01,-0.2912,,,,,,,,,18.93,,,,,,,,,,0.30085768151676584
1857-07-01,-0.4041,,,,,,,,,18.93,,,,,,,,,,0.18740648126648352
1857-08-01,-0.3556,,,,,,,,,18.93,,,,,,,,,,0.23535528101620118
1857-09-01,-0.3683,,,,,,,,,18.93,,,,,,,,,,0.22210408076591898
1857-10-01,-0.467,,,,,,,,,18.93,,,,,,,,,,0.12285288051563664
1857-11-01,-0.6621,,,,,,,,,18.93,,,,,,,,,,-0.07279831973464568
1857-12-01,-0.2888,,,,,,,,,18.93,,,,,,,,,,0.299950480015072
1858-01-01,-0.3361,,,,,,,,,18.93,,,,,,,,,,0.2520992797647897
1858-02-01,-0.4876,,,,,,,,,18.93,,,,,,,,,,0.1000480795145075
1858-03-01,-0.5661,,,,,,,,,18.93,,,,,,,,,,0.02099687926422511
1858-04-01,-0.4297,,,,,,,,,18.93,,,,,,,,,,0.1568456790139428
1858-05-01,-0.5225,,,,,,,,,18.93,,,,,,,,,,0.06349447876366054
1858-06-01,-0.36,,,,,,,,,18.93,,,,,,,,,,0.2254432785133783
1858-07-01,-0.3405,,,,,,,,,18.93,,,,,,,,,,0.24439207826309595
1858-08-01,-0.2875,,,,,,,,,18.93,,,,,,,,,,0.29684087801281367
1858-09-01,-0.2801,,,,,,,,,18.93,,,,,,,,,,0.3036896777625313
1858-10-01,-0.2918,,,,,,,,,18.93,,,,,,,,,,0.291438477512249
1858-11-01,-0.4044,,,,,,,,,18.93,,,,,,,,,,0.1782872772619668
1858-12-01,-0.4546,,,,,,,,,18.93,,,,,,,,,,0.12753607701168446
1859-01-01,-0.4054,,,,,,,,,18.93,,,,,,,,,,0.17618487676140215
1859-02-01,-0.3508,,,,,,,,,18.93,,,,,,,,,,0.2302336765111198
1859-03-01,-0.3224,,,,,,,,,18.93,,,,,,,,,,0.2580824762608376
1859-04-01,-0.189,,,,,,,,,18.93,,,,,,,,,,0.3909312760105553
1859-05-01,-0.1699,,,,,,,,,18.93,,,,,,,,,,0.40948007576027295
1859-06-01,-0.2401,,,,,,,,,18.93,,,,,,,,,,0.33872887550999065
1859-07-01,-0.2905,,,,,,,,,18.93,,,,,,,,,,0.2877776752597083
1859-08-01,-0.2664,,,,,,,,,18.93,,,,,,,,,,0.31132647500942606
1859-09-01,-0.4007,,,,,,,,,18.93,,,,,,,,,,0.17647527475914376
1859-10-01,-0.2471,,,,,,,,,18.93,,,,,,,,,,0.32952407450886145
1859-11-01,-0.3101,,,,,,,,,18.93,,,,,,,,,,0.26597287425857913
1859-12-01,-0.3114,,,,,,,,,18.93,,,,,,,,,,0.2641216740082969
1860-01-01,-0.3904,,,,,,,,,18.93,,,,,,,,,,0.18457047375801455
1860-02-01,-0.4784,,,,,,,,,18.93,,,,,,,,,,0.09601927350773226
1860-03-01,-0.7893,,,,,,,,,18.93,,,,,,,,,,-0.21543192674255007
1860-04-01,-0.3096,,,,,,,,,18.93,,,,,,,,,,0.2637168730071676
1860-05-01,-0.3711,,,,,,,,,18.93,,,,,,,,,,0.2016656727568853
1860-06-01,-0.2128,,,,,,,,,18.93,,,,,,,,,,0.3594144725066031
1860-07-01,-0.211,,,,,,,,,18.93,,,,,,,,,,0.3606632722563208
1860-08-01,-0.1366,,,,,,,,,18.93,,,,,,,,,,0.4345120720060384
1860-09-01,-0.1765,,,,,,,,,18.93,,,,,,,,,,0.3940608717557561
1860-10-01,-0.3911,,,,,,,,,18.93,,,,,,,,,,0.17890967150547388
1860-11-01,-0.6222,,,,,,,,,18.93,,,,,,,,,,-0.05274152874480842
1860-12-01,-0.7965,,,,,,,,,18.93,,,,,,,,,,-0.22759272899509075
1861-01-01,-0.9052,,,,,,,,,18.93,,,,,,,,,,-0.3368439292453731
1861-02-01,-0.6805,,,,,,,,,18.93,,,,,,,,,,-0.11269512949565541
1861-03-01,-0.4216,,,,,,,,,18.93,,,,,,,,,,0.1456536702540624
1861-04-01,-0.3964,,,,,,,,,18.93,,,,,,,,,,0.17030247000378007
1861-05-01,-0.6967,,,,,,,,,18.93,,,,,,,,,,-0.13054873024650226
1861-06-01,-0.2724,,,,,,,,,18.93,,,,,,,,,,0.2932000695032154
1861-07-01,-0.349,,,,,,,,,18.93,,,,,,,,,,0.2160488692529332
1861-08-01,-0.0976,,,,,,,,,18.93,,,,,,,,,,0.46689766900265084
1861-09-01,-0.3337,,,,,,,,,18.93,,,,,,,,,,0.23024646875236854
1861-10-01,-0.5158,,,,,,,,,18.93,,,,,,,,,,0.047595268502086174
1861-11-01,-0.4877,,,,,,,,,18.93,,,,,,,,,,0.07514406825180386
1861-12-01,-0.4078,,,,,,,,,18.93,,,,,,,,,,0.15449286800152168
1862-01-01,-0.8303,,,,,,,,,18.93,,,,,,,,,,-0.2685583322487607
1862-02-01,-0.7971,,,,,,,,,18.93,,,,,,,,,,-0.235909532499043
1862-03-01,-0.5376,,,,,,,,,18.93,,,,,,,,,,0.023039267250674733
1862-04-01,-0.5328,,,,,,,,,18.93,,,,,,,,,,0.027288067000392435
1862-05-01,-0.3448,,,,,,,,,18.93,,,,,,,,,,0.21473686675011017
1862-06-01,-0.2752,,,,,,,,,18.93,,,,,,,,,,0.28378566649982784
1862-07-01,-0.3561,,,,,,,,,18.93,,,,,,,,,,0.20233446624954549
1862-08-01,-0.5005,,,,,,,,,18.93,,,,,,,,,,0.057383265999263244
1862-09-01,-0.3993,,,,,,,,,18.93,,,,,,,,,,0.15803206574898088
1862-10-01,-0.501,,,,,,,,,18.93,,,,,,,,,,0.05578086549869865
1862-11-01,-0.6849,,,,,,,,,18.93,,,,,,,,,,-0.12867033475158363
1862-12-01,-0.8983,,,,,,,,,18.93,,,,,,,,,,-0.342621535001866
1863-01-01,-0.0872,,,,,,,,,18.93,,,,,,,,,,0.4679272647478517
1863-02-01,-0.2836,,,,,,,,,18.93,,,,,,,,,,0.27097606449756945
1863-03-01,-0.4144,,,,,,,,,18.93,,,,,,,,,,0.13962486424728715
1863-04-01,-0.3359,,,,,,,,,18.93,,,,,,,,,,0.21757366399700484
1863-05-01,-0.3909,,,,,,,,,18.93,,,,,,,,,,0.16202246374672247
1863-06-01,-0.4184,,,,,,,,,18.93,,,,,,,,,,0.13397126349644017
1863-07-01,-0.3569,,,,,,,,,18.93,,,,,,,,,,0.19492006324615796
1863-08-01,-0.335,,,,,,,,,18.93,,,,,,,,,,0.2162688629958756
1863-09-01,-0.4046,,,,,,,,,18.93,,,,,,,,,,0.1461176627455933
1863-10-01,-0.5606,,,,,,,,,18.93,,,,,,,,,,-0.010433537504689006
1863-11-01,-0.5001,,,,,,,,,18.93,,,,,,,,,,0.04951526224502878
1863-12-01,-0.5064,,,,,,,,,18.93,,,,,,,,,,0.04266406199474648
1864-01-01,-0.8249,,,,,,,,,18.93,,,,,,,,,,-0.27638713825553585
1864-02-01,-0.6053,,,,,,,,,18.93,,,,,,,,,,-0.057338338505818154
1864-03-01,-0.5314,,,,,,,,,18.93,,,,,,,,,,0.016010461243899488
1864-04-01,-0.5567,,,,,,,,,18.93,,,,,,,,,,-0.009840739006382715
1864-05-01,-0.346,,,,,,,,,18.93,,,,,,,,,,0.20030806074333496
1864-06-01,-0.1159,,,,,,,,,18.93,,,,,,,,,,0.4298568604930526
1864-07-01,-0.2875,,,,,,,,,18.93,,,,,,,,,,0.2577056602427703
1864-08-01,-0.3439,,,,,,,,,18.93,,,,,,,,,,0.20075445999248798
1864-09-01,-0.526,,,,,,,,,18.93,,,,,,,,,,0.018103259742205724
1864-10-01,-0.6723,,,,,,,,,18.93,,,,,,,,,,-0.12874794050807659
1864-11-01,-0.4921,,,,,,,,,18.93,,,,,,,,,,0.050900859241641117
1864-12-01,-0.6274,,,,,,,,,18.93,,,,,,,,,,-0.08495034100864118
1865-01-01,-0.2297,,,,,,,,,18.93,,,,,,,,,,0.31219845874107643
1865-02-01,-0.5129,,,,,,,,,18.93,,,,,,,,,,0.028447258490794214
1865-03-01,-0.7171,,,,,,,,,18.93,,,,,,,,,,-0.17630394175948805
1865-04-01,-0.5454,,,,,,,,,18.93,,,,,,,,,,-0.005155142009770408
1865-05-01,-0.4949,,,,,,,,,18.93,,,,,,,,,,0.04479365773994726
1865-06-01,-0.2513,,,,,,,,,18.93,,,,,,,,,,0.287842457489665
1865-07-01,-0.2965,,,,,,,,,18.93,,,,,,,,,,0.24209125723938274
1865-08-01,-0.2469,,,,,,,,,18.93,,,,,,,,,,0.2911400569891004
1865-09-01,-0.2326,,,,,,,,,18.93,,,,,,,,,,0.30488885673881805
1865-10-01,-0.3287,,,,,,,,,18.93,,,,,,,,,,0.20823765648853576
1865-11-01,-0.338,,,,,,,,,18.93,,,,,,,,,,0.19838645623825352
1865-12-01,-0.5129,,,,,,,,,18.93,,,,,,,,,,0.022935255987971193
1866-01-01,-0.2304,,,,,,,,,18.93,,,,,,,,,,0.3048840557376889
1866-02-01,-0.4721,,,,,,,,,18.93,,,,,,,,,,0.06263285548740655
1866-03-01,-0.7483,,,,,,,,,18.93,,,,,,,,,,-0.2141183447628756
1866-04-01,-0.5492,,,,,,,,,18.93,,,,,,,,,,-0.015569545013157993
1866-05-01,-0.5993,,,,,,,,,18.93,,,,,,,,,,-0.06622074526344035
1866-06-01,-0.1297,,,,,,,,,18.93,,,,,,,,,,0.40282805448627734
1866-07-01,-0.0532,,,,,,,,,18.93,,,,,,,,,,0.47877685423599503
1866-08-01,-0.2914,,,,,,,,,18.93,,,,,,,,,,0.24002565398571274
1866-09-01,-0.4619,,,,,,,,,18.93,,,,,,,,,,0.06897445373543054
1866-10-01,-0.4598,,,,,,,,,18.93,,,,,,,,,,0.07052325348514821
1866-11-01,-0.3634,,,,,,,,,18.93,,,,,,,,,,0.16637205323486587
1866-12-01,-0.4433,,,,,,,,,18.93,,,,,,,,,,0.08592085298458352
1867-01-01,-0.5012,,,,,,,,,18.93,,,,,,,,,,0.027469652734301353
1867-02-01,-0.4076,,,,,,,,,18.93,,,,,,,,,,0.12051845248401899
1867-03-01,-0.7115,,,,,,,,,18.93,,,,,,,,,,-0.18393274776626334
1867-04-01,-0.4893,,,,,,,,,18.93,,,,,,,,,,0.037716051983454346
1867-05-01,-0.6158,,,,,,,,,18.93,,,,,,,,,,-0.08933514826682798
1867-06-01,-0.3497,,,,,,,,,18.93,,,,,,,,,,0.1762136514828898
1867-07-01,-0.2586,,,,,,,,,18.93,,,,,,,,,,0.2667624512326075
1867-08-01,-0.3253,,,,,,,,,18.93,,,,,,,,,,0.1995112509823252
1867-09-01,-0.1938,,,,,,,,,18.93,,,,,,,,,,0.3304600507320429
1867-10-01,-0.1567,,,,,,,,,18.93,,,,,,,,,,0.36700885048176063
1867-11-01,-0.2908,,,,,,,,,18.93,,,,,,,,,,0.2323576502314783
1867-12-01,-0.4925,,,,,,,,,18.93,,,,,,,,,,0.030106449981195993
1868-01-01,-0.7066,,,,,,,,,18.93,,,,,,,,,,-0.18454475026908634
1868-02-01,-0.7107,,,,,,,,,18.93,,,,,,,,,,-0.18919595051936866
1868-03-01,-0.3315,,,,,,,,,18.93,,,,,,,,,,0.1894528492303491
1868-04-01,-0.3836,,,,,,,,,18.93,,,,,,,,,,0.1368016489800668
1868-05-01,-0.2822,,,,,,,,,18.93,,,,,,,,,,0.23765044872978447
1868-06-01,-0.2976,,,,,,,,,18.93,,,,,,,,,,0.22169924847950218
1868-07-01,-0.0465,,,,,,,,,18.93,,,,,,,,,,0.47224804822921995
1868-08-01,-0.195,,,,,,,,,18.93,,,,,,,,,,0.3231968479789376
1868-09-01,-0.375,,,,,,,,,18.93,,,,,,,,,,0.1426456477286553
1868-10-01,-0.2431,,,,,,,,,18.93,,,,,,,,,,0.273994447478373
1868-11-01,-0.4506,,,,,,,,,18.93,,,,,,,,,,0.06594324722809064
1868-12-01,-0.335,,,,,,,,,18.93,,,,,,,,,,0.1809920469778083
1869-01-01,-0.3041,,,,,,,,,18.93,,,,,,,,,,0.21134084672752612
1869-02-01,0.1374,,,,,,,,,18.93,,,,,,,,,,0.6522896464772437
1869-03-01,-0.6509,,,,,,,,,18.93,,,,,,,,,,-0.13656155377303858
1869-04-01,-0.4116,,,,,,,,,18.93,,,,,,,,,,0.10218724597667922
1869-05-01,-0.3108,,,,,,,,,18.93,,,,,,,,,,0.2024360457263969
1869-06-01,-0.3964,,,,,,,,,18.93,,,,,,,,,,0.11628484547611462
1869-07-01,-0.4317,,,,,,,,,18.93,,,,,,,,,,0.0804336452258323
1869-08-01,-0.1784,,,,,,,,,18.93,,,,,,,,,,0.33318244497554994
1869-09-01,-0.1691,,,,,,,,,18.93,,,,,,,,,,0.3419312447252676
1869-10-01,-0.2909,,,,,,,,,18.93,,,,,,,,,,0.21958004447498541
1869-11-01,-0.2911,,,,,,,,,18.93,,,,,,,,,,0.21882884422470306
1869-12-01,-0.5246,,,,,,,,,18.93,,,,,,,,,,-0.015222356025579198
1870-01-01,-0.2144,,,,,,,,,18.93,,,,,,,,,,0.2944264437241384
1870-02-01,-0.4571,,,,,,,,,18.93,,,,,,,,,,0.05117524347385621
1870-03-01,-0.4953,,,,,,,,,18.93,,,,,,,,,,0.012424043223573877
1870-04-01,-0.3571,,,,,,,,,18.93,,,,,,,,,,0.1500728429732916
1870-05-01,-0.3039,,,,,,,,,18.93,,,,,,,,,,0.20272164272300924
1870-06-01,-0.2068,,,,,,,,,18.93,,,,,,,,,,0.29927044247272694
1870-07-01,-0.0832,,,,,,,,,18.93,,,,,,,,,,0.4223192422224446
1870-08-01,-0.2555,,,,,,,,,18.93,,,,,,,,,,0.24946804197216238
1870-09-01,-0.2018,,,,,,,,,18.93,,,,,,,,,,0.3026168417218801
1870-10-01,-0.4278,,,,,,,,,18.93,,,,,,,,,,0.07606564147159772
1870-11-01,-0.2553,,,,,,,,,18.93,,,,,,,,,,0.2480144412213155
1870-12-01,-0.675,,,,,,,,,18.93,,,,,,,,,,-0.17223675902896685
1871-01-01,-0.5915,,,,,,,4.44,0.26,18.93,,,,,,,,,,-0.08928795927924915
1871-02-01,-0.6884,,,,,,,4.5,0.26,18.93,,,,,,,,,,-0.18673915952953146
1871-03-01,-0.1714,,,,,,,4.61,0.26,18.93,,,,,,,,,,0.32970964022018623
1871-04-01,-0.2224,,,,,,,4.74,0.26,18.93,,,,,,,,,,0.2781584399699039
1871-05-01,-0.3484,,,,,,,4.86,0.26,18.93,,,,,,,,,,0.1516072397196217
1871-06-01,-0.2698,,,,,,,4.82,0.26,18.93,,,,,,,,,,0.22965603946933938
1871-07-01,-0.0727,,,,,,,4.73,0.26,18.93,,,,,,,,,,0.42620483921905705
1871-08-01,-0.3237,,,,,,,4.79,0.26,18.93,,,,,,,,,,0.17465363896877478
1871-09-01,-0.3571,,,,,,,4.84,0.26,18.93,,,,,,,,,,0.14070243871849247
1871-10-01,-0.3734,,,,,,,4.59,0.26,18.93,,,,,,,,,,0.12385123846821017
1871-11-01,-0.5423,,,,,,,4.64,0.26,18.93,,,,,,,,,,-0.04559996178207215
1871-12-01,-0.5201,,,,,,,4.74,0.26,18.93,,,,,,,,,,-0.02395116203235448
1872-01-01,-0.5939,,,,,,,4.86,0.2633,18.94,,,,,,,,,,-0.09830236228263672
1872-02-01,-0.6274,,,,,,,4.88,0.2667,18.94,,,,,,,,,,-0.13235356253291897
1872-03-01,-0.5185,,,,,,,5.04,0.27,18.94,,,,,,,,,,-0.024004762783201294
1872-04-01,-0.3662,,,,,,,5.18,0.2733,18.94,,,,,,,,,,0.12774403696651632
1872-05-01,-0.1213,,,,,,,5.18,0.2767,18.94,,,,,,,,,,0.372092836716234
